Date,Call Volume,CCT,Service Level,Abandon Rate,client,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmean_30,Call Volume_rollstd_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,volume_x_abandon,trend,outlier_column
2024-09-09,6173.0,329.62,0.8846,0.0103,A,0,9,9,37,3,0,6173.0,6173.0,3649.0,5193.0,5088.0,4896.0,6173.0,0.0,5910.571428571428,1029.6005466754043,4981.357142857143,1470.4567896846438,4369.233333333334,1477.9313521301287,2524.0,0.6916963551657989,0.17419644769004278,5460.6358,63.5819,252,pct_change_7
2024-09-22,1615.0,294.99,0.954,0.0069,A,6,9,22,38,3,1,3243.0,4761.0,6173.0,6173.0,1500.0,1514.0,4307.333333333333,925.076393241842,5029.142857142857,993.7559104346532,5601.071428571428,898.9197332427323,5046.4,1411.4654551332287,-4558.0,-0.7383768022031427,0.19759945952285457,1540.71,11.1435,265,pct_change_7
2024-11-28,545.0,290.14,0.9653,0.0096,A,3,11,28,48,4,0,5067.0,5478.0,5322.0,5290.0,4920.0,4323.0,5610.0,619.6361835787123,4752.0,1491.6458471545207,4679.714285714285,1417.1764142163067,4518.333333333333,1328.2493101391194,-4777.0,-0.8975948891394213,0.3138985368591163,526.0885000000001,5.231999999999999,332,pct_change_7
2024-12-05,6112.0,311.71,0.9025,0.0143,A,3,12,5,49,4,0,6329.0,7285.0,545.0,5322.0,5290.0,4920.0,7305.333333333333,986.6571508549954,5212.0,2880.265612751713,4982.0,2216.4806476796634,4751.933333333333,1759.2860803870578,5567.0,5.0,0.5526219517942658,5516.08,87.4016,339,pct_change_7
2024-12-25,294.0,319.62,0.9061,0.0106,A,2,12,25,52,4,0,4112.0,6323.0,6209.0,6715.0,6329.0,5067.0,4242.333333333333,2018.6580526016153,5089.142857142857,1491.6010892741433,5333.0,1562.597590798484,5340.2,1862.4758346036913,-5915.0,-0.9526493799323562,0.29309475704353816,266.3934,3.1164,359,pct_change_7
2025-01-01,2196.0,291.4,0.9504,0.0089,A,2,1,1,1,1,0,4846.0,6201.0,294.0,6209.0,6715.0,6329.0,4163.333333333333,2451.3600986663196,3885.5714285714284,2229.612661214411,4487.357142857143,1926.4619466441907,5200.233333333334,1923.5556817829588,1902.0,5.0,0.573818472315191,2087.0784,19.5444,366,pct_change_7
2025-01-08,5423.0,311.64,0.9242,0.0081,A,2,1,8,2,1,0,5594.0,5880.0,2196.0,294.0,6209.0,6715.0,4346.333333333333,2412.946400841375,4601.0,2066.207959846571,4243.285714285715,2098.236637991764,4925.533333333334,1905.856468404925,3227.0,1.4694899817850637,0.4490780177888657,5011.9366,43.9263,373,pct_change_7
2025-04-20,541.0,314.72,0.869,0.0124,A,6,4,20,16,2,1,2949.0,4159.0,1227.0,1279.0,1318.0,1257.0,3919.0,875.0428560933605,3839.285714285714,1322.3797631902971,3915.785714285714,1289.0628783715679,3917.0666666666666,1241.768592283448,-686.0,-0.5590872045639772,0.34443379878444946,470.129,6.7084,475,pct_change_7
2025-04-27,1379.0,339.66,0.9368,0.0067,A,6,4,27,17,2,1,2956.0,4408.0,541.0,1227.0,1279.0,1318.0,3886.0,807.4181073025462,3653.714285714286,1478.3547966445303,3746.5,1350.949964910727,3913.266666666667,1304.0092271022559,838.0,1.5489833641404807,0.4046169681150967,1291.8472,9.2393,482,pct_change_7
2025-06-02,5596.0,322.25,0.9327,0.0116,A,0,6,2,23,2,0,1412.0,3014.0,2721.0,4707.0,4723.0,5808.0,2954.3333333333335,1513.3824147694368,3631.5714285714284,1285.918200760687,3700.0,1229.7284878566245,3701.133333333333,1321.270802422179,2875.0,1.0565968393972804,0.35409415071495254,5219.3892,64.9136,518,pct_change_7
2025-06-15,4523.0,327.34,0.8785,0.0135,A,6,6,15,24,2,1,4523.0,4523.0,1423.0,1412.0,1230.0,1264.0,4523.0,0.0,4125.571428571428,1201.1220944243248,4119.642857142857,1252.8258892564431,3870.8333333333335,1217.9939721082212,3100.0,2.1784961349262124,0.29114078260917187,3973.4554999999996,61.0605,531,pct_change_7
2025-06-22,1191.0,333.58,0.9675,0.003,A,6,6,22,25,2,1,2897.0,4593.0,4523.0,1423.0,1412.0,1230.0,3793.0,852.0657251644536,4210.142857142857,627.9032379200386,4167.857142857143,921.8198436656766,3985.9,1120.1608366658797,-3332.0,-0.7366791952244086,0.14914060145364155,1152.2925,3.573,538,pct_change_7
2025-07-04,1963.0,322.07,0.9234,0.0091,A,4,7,4,27,3,0,4711.0,4836.0,4243.0,4593.0,4523.0,4443.0,4844.666666666667,138.20395556331115,3959.5714285714284,1446.5667235610922,3924.285714285714,1359.0182219059882,4087.5,1104.8423432545826,-2280.0,-0.5373556445910912,0.3653341654914906,1812.6342,17.863300000000002,550,pct_change_7
2025-07-11,4493.0,321.84,0.9783,0.0035,A,4,7,11,28,3,0,4494.0,4594.0,1963.0,4243.0,4593.0,4523.0,4649.666666666667,189.72699684902443,3700.1428571428573,1595.664274272774,3829.8571428571427,1469.3734853877095,4030.4666666666667,1205.8668003680539,2530.0,1.2888436067244013,0.43124396432220446,4395.5019,15.7255,557,pct_change_7
2025-09-08,4879.0,324.69,0.908,0.0124,A,0,9,8,37,3,0,1345.0,2970.0,2782.0,4468.0,4298.0,4869.0,2913.0,1540.2912062334324,3696.285714285714,1377.0080748111902,3572.5,1189.5856259800912,3457.5333333333333,1161.255317595447,2097.0,0.7537742631200575,0.3725383212366983,4430.1320000000005,60.4996,616,pct_change_7
2025-11-27,498.0,300.28,0.9571,0.0058,A,3,11,27,48,4,0,3825.0,4292.0,4444.0,4402.0,4029.0,3919.0,4257.333333333333,416.0845266689879,3744.8571428571427,1130.9228427220223,3793.4285714285716,1130.6430923141882,3783.733333333333,1075.9654504558798,-3946.0,-0.8879387938793879,0.3019935873599663,476.63579999999996,2.8884,696,pct_change_7
2025-12-01,7090.0,335.76,0.9034,0.013,A,0,12,1,49,4,0,1708.0,3864.0,4655.0,4864.0,5019.0,5157.0,3791.3333333333335,2047.9671221319363,3520.5714285714284,1812.8669612102258,3692.214285714286,1483.6266469272227,3678.7,1342.9753932580325,2435.0,0.523093447905478,0.5149354296571815,6405.106,92.17,700,pct_change_7
2025-12-04,5121.0,330.38,0.943,0.0066,A,3,12,4,49,4,0,5343.0,5783.0,498.0,4444.0,4402.0,4029.0,6072.0,908.6489971380581,4298.285714285715,2404.5438038767147,4021.5714285714284,1827.9222216362596,3968.2,1449.5156242095466,4623.0,5.0,0.5594192577485044,4829.103,33.7986,703,pct_change_7
2025-12-25,290.0,254.13,0.9161,0.0138,A,3,12,25,52,4,0,3276.0,4997.0,5070.0,5517.0,5121.0,498.0,4539.666666666667,1108.192371988436,4246.571428571428,1237.7735195560945,4450.642857142857,1224.6299665388929,4425.766666666666,1518.618489315846,-4780.0,-0.9428007889546351,0.2914759684078807,265.669,4.002,724,pct_change_7
2024-01-08,13645.0,343.62,0.8764,0.0144,B,0,1,8,2,1,0,5082.0,8264.0,4406.0,,,,8785.333333333334,3989.6287212387747,10327.857142857143,4362.852905633019,,,,,9239.0,2.096913300045393,0.4224354428305019,11958.478,196.488,7,pct_change_7
2024-03-31,2232.0,310.1,0.8758,0.0123,B,6,3,31,13,1,1,7230.0,10104.0,4417.0,4807.0,4416.0,5173.0,9260.0,1766.328395287803,9317.857142857143,2603.38660393031,9307.357142857143,2369.1935858542124,9223.666666666666,2260.952428747112,-2185.0,-0.494679646819108,0.2793975657725131,1954.7856000000002,27.4536,90,pct_change_7
2024-04-07,4791.0,357.03,0.8767,0.0156,B,6,4,7,14,2,1,8281.0,12811.0,2232.0,4417.0,4807.0,4416.0,11171.0,2510.3983747604657,10732.285714285714,4154.241676258365,10025.07142857143,3410.5515336578987,9475.7,2834.6452329262856,2559.0,1.146505376344086,0.38707893051418363,4200.2697,74.7396,97,pct_change_7
2024-06-03,13735.0,331.78,0.9582,0.0068,B,0,6,3,23,2,0,5200.0,7528.0,6576.0,12003.0,11156.0,13002.0,7807.0,2757.107723684371,8885.42857142857,2441.6433576004188,9006.0,2468.145208295239,9175.1,2665.568728213095,7159.0,1.0886557177615572,0.27479185027176006,13160.877,93.398,154,pct_change_7
2024-07-04,4858.0,342.55,0.8295,0.0194,B,3,7,4,27,3,0,11564.0,11789.0,11070.0,11249.0,10119.0,10749.0,12297.333333333334,1081.1837648306207,9985.285714285714,3149.0017314637807,9922.714285714286,2872.4126934197075,9853.766666666666,2707.255101584899,-6212.0,-0.5611562782294489,0.3153642090539861,4029.7110000000002,94.2452,185,pct_change_7
2024-07-11,11376.0,335.15,0.8201,0.0224,B,3,7,11,28,3,0,11288.0,12003.0,4858.0,11070.0,11249.0,10119.0,12385.333333333334,1330.3632336070161,9423.857142857143,3731.724687441065,9704.57142857143,3329.992994085621,9731.966666666667,2911.081011243586,6518.0,1.3417044051049816,0.3959869754890696,9329.4576,254.8224,192,pct_change_7
2024-09-02,4494.0,318.5,0.8756,0.0037,B,0,9,2,36,3,0,4494.0,6918.0,10563.0,10811.0,11125.0,13735.0,7124.333333333333,2739.3342865253494,8654.42857142857,2208.409899840658,8736.357142857143,2165.464121761736,8904.933333333332,2387.3866383389827,-6069.0,-0.5745526838966203,0.2551768590628185,3934.9464000000003,16.6278,245,pct_change_7
2024-09-03,4494.0,318.5,0.8756,0.047,B,1,9,3,36,3,0,4494.0,4494.0,10300.0,10138.0,9884.0,11490.0,5302.0,1399.497052515662,7787.428571428572,2505.5652627130244,8285.142857142857,2350.174849702844,8775.166666666666,2518.700610308375,-5806.0,-0.5636893203883495,0.3217448789072346,3934.9464000000003,211.218,246,pct_change_7
2024-09-04,4494.0,318.5,0.8756,0.0265,B,2,9,4,36,3,0,4494.0,4494.0,9587.0,9962.0,10032.0,10664.0,4494.0,0.0,6958.0,2496.168330328144,7882.0,2487.932876908048,8741.633333333333,2569.983677438208,-5093.0,-0.531240221132784,0.3587479635424179,3934.9464000000003,119.091,247,pct_change_7
2024-09-05,4494.0,318.5,0.8756,0.0284,B,3,9,5,36,3,0,4494.0,4494.0,8758.0,9427.0,9752.0,10556.0,4494.0,0.0,6230.428571428572,2339.4896777675212,7491.428571428572,2564.311714949749,8433.6,2503.802688601527,-4264.0,-0.4868691482073533,0.3754941816516325,3934.9464000000003,127.62960000000001,248,pct_change_7
2024-09-06,4494.0,318.5,0.8756,0.0184,B,4,9,6,36,3,0,4494.0,4494.0,9961.0,10178.0,9956.0,10462.0,4494.0,0.0,5621.285714285715,2116.146396501993,7139.071428571428,2616.280285628239,8200.4,2534.9230363070105,-5467.0,-0.5488404778636683,0.37645238190332536,3934.9464000000003,82.6896,249,pct_change_7
2024-09-12,9470.0,334.47,0.8249,0.0196,B,3,9,12,37,3,0,4494.0,4494.0,4494.0,8758.0,9427.0,9752.0,4494.0,0.0,4494.0,0.0,5362.214285714285,1826.986092261954,7273.4,2656.2492690465406,4976.0,1.107254116599911,0.0,7811.803,185.612,255,pct_change_7
2024-09-13,9247.0,323.5,0.8177,0.0232,B,4,9,13,37,3,0,9470.0,4494.0,4494.0,9961.0,10178.0,9956.0,6152.666666666667,2872.8949394875813,5204.857142857143,1880.751217693856,5413.071428571428,1935.4734846775953,7259.6,2643.262425162473,4753.0,1.057632398753894,0.36134540604536947,7561.2719,214.5304,256,pct_change_7
2024-09-14,6890.0,311.43,0.8725,0.0165,B,5,9,14,37,3,1,9247.0,9470.0,4494.0,6918.0,6535.0,6987.0,7737.0,2810.732822592715,5883.857142857143,2374.5057330295676,5362.071428571428,1811.8772442832799,7233.433333333333,2618.6418391236957,2396.0,0.5331553182020472,0.40356277784754835,6011.525000000001,113.685,257,pct_change_7
2024-09-16,10854.0,294.7,0.9852,0.0056,B,0,9,16,38,3,0,4298.0,6890.0,4494.0,4494.0,10563.0,10811.0,6811.666666666667,2475.4297270036477,6198.142857142857,2338.1651230948096,5346.071428571428,1817.9967193118073,6949.433333333333,2569.18580532798,6360.0,1.4152202937249667,0.377236404030324,10693.3608,60.7824,259,pct_change_7
2024-09-17,10294.0,332.22,0.8711,0.0153,B,1,9,17,38,3,0,10854.0,4298.0,4494.0,4494.0,10300.0,10138.0,7347.333333333333,3301.840294946645,7106.714285714285,2762.742762442503,5800.357142857143,2315.307775093092,7078.333333333333,2666.306554707859,5800.0,1.2906097018246552,0.3887510671416874,8967.1034,157.4982,260,pct_change_7
2024-09-18,9981.0,332.82,0.8365,0.0187,B,2,9,18,38,3,0,10294.0,10854.0,4494.0,4494.0,9587.0,9962.0,8482.0,3634.252605419717,7935.285714285715,2717.943015976445,6214.642857142857,2568.625061933163,7276.733333333334,2677.097269152857,5487.0,1.2209612817089452,0.34251356710236586,8349.1065,186.6447,261,pct_change_7
2024-11-28,1140.0,288.72,0.9739,0.0065,B,3,11,28,48,4,0,10294.0,10805.0,10987.0,11200.0,10939.0,9070.0,11117.333333333334,1016.1615685181637,10026.857142857143,2192.5819960776403,9925.714285714286,2224.4290686193312,9853.966666666667,2094.1457230086417,-9847.0,-0.8962410121052152,0.21867091201549385,1110.246,7.409999999999999,332,pct_change_7
2024-12-05,13248.0,324.64,0.8951,0.013,B,3,12,5,49,4,0,12987.0,14486.0,1140.0,10987.0,11200.0,10939.0,14646.666666666666,1745.554448687643,10806.714285714286,5354.510799761444,10416.785714285714,3951.609510032616,10146.8,3063.7890491890953,12108.0,5.0,0.495480000506697,11858.2848,172.224,339,pct_change_7
2024-12-25,716.0,327.76,0.8773,0.0116,B,2,12,25,52,4,0,7991.0,13590.0,12396.0,12672.0,12987.0,10294.0,9616.0,3460.570906656876,10701.57142857143,2371.730511472086,11072.285714285714,2182.1549133675317,11032.666666666666,3072.7357835326957,-11680.0,-0.9422394320748628,0.22162450882119583,628.1468,8.3056,359,pct_change_7
2024-12-26,716.0,327.76,0.8773,0.0116,B,3,12,26,52,4,0,716.0,7991.0,11604.0,12470.0,13248.0,1140.0,7432.333333333333,6455.156879064472,9033.0,4303.143579601613,10218.285714285714,3468.3907247858047,10648.1,3592.6990271938985,-10888.0,-0.9382971389176146,0.4763803364996804,628.1468,8.3056,360,pct_change_7
2024-12-27,716.0,327.76,0.8773,0.0116,B,4,12,27,52,4,0,716.0,716.0,12118.0,11852.0,12372.0,14038.0,3141.0,4200.223208354545,7477.571428571428,5110.923101787071,9378.714285714286,4222.116119610224,10311.8,4023.8348701293576,-11402.0,-0.9409143423007097,0.6835004052597194,628.1468,8.3056,361,pct_change_7
2025-01-01,4185.0,327.76,0.8773,0.007,B,2,1,1,1,1,0,8900.0,12031.0,716.0,12396.0,12672.0,12987.0,8493.666666666666,3757.0161476008266,5114.857142857143,4652.843375420039,7908.214285714285,4581.603350164841,10057.5,4115.262104611947,3469.0,4.844972067039106,0.9096722050033591,3671.5004999999996,29.295,366,pct_change_7
2025-01-02,13608.0,327.76,0.8773,0.0115,B,3,1,2,1,1,0,4185.0,8900.0,716.0,11604.0,12470.0,13248.0,8372.0,3949.5590893161766,5610.428571428572,4275.692180109241,7321.714285714285,4487.5084131666745,9648.1,4066.271691908174,12892.0,5.0,0.7620972490200567,11938.2984,156.492,367,pct_change_7
2025-01-03,13256.0,327.76,0.8773,0.0054,B,4,1,3,1,1,0,13608.0,4185.0,716.0,12118.0,11852.0,12372.0,8897.666666666666,4711.500433336852,7452.142857142857,4581.695444140408,7464.857142857143,4663.137535000399,9618.833333333334,4033.2763876952695,12540.0,5.0,0.6148158364609001,11629.4888,71.5824,368,pct_change_7
2025-01-08,11943.0,346.24,0.898,0.0144,B,2,1,8,2,1,0,11916.0,12566.0,4185.0,716.0,12396.0,12672.0,9874.333333333334,4112.050380690068,9829.0,3970.4574043805055,7471.928571428572,4821.920307931673,9510.966666666667,4064.5703296126867,7758.0,1.853763440860215,0.4039533425964498,10724.814,171.9792,373,pct_change_7
2025-04-27,4072.0,332.38,0.9437,0.0069,B,6,4,27,17,2,1,6159.0,8852.0,2388.0,3886.0,4054.0,3643.0,7829.333333333333,1458.6522317994004,7752.857142857143,2647.0728127859165,7815.857142857143,2293.33606035274,7912.166666666667,2147.2600838780677,1684.0,0.7051926298157454,0.3414319087801993,3842.7464,28.096799999999998,482,pct_change_7
2025-06-02,10900.0,336.33,0.9174,0.0104,B,0,6,2,23,2,0,4235.0,6279.0,5494.0,9698.0,9774.0,11371.0,6625.0,2580.456548752581,7667.428571428572,2284.0804756066455,7774.214285714285,2135.745633751326,7761.466666666666,2189.709786050742,5406.0,0.9839825263924281,0.29789393593021535,9999.66,113.36,518,pct_change_7
2025-06-15,6491.0,300.35,0.913,0.0218,B,6,6,15,24,2,1,6491.0,8477.0,4099.0,4235.0,3935.0,3930.0,7777.666666666667,1115.6923112280424,8020.428571428572,2072.4606837559472,8276.642857142857,2207.689206357653,7963.333333333333,2119.2950899204375,2392.0,0.5835569651134423,0.25839774836206886,5926.283,141.5038,531,pct_change_7
2025-06-23,10537.0,353.44,0.8375,0.0169,B,0,6,23,26,2,0,6491.0,6491.0,6491.0,10145.0,10900.0,5494.0,6491.0,0.0,6491.0,0.0,7426.571428571428,1363.503502818284,7566.133333333333,2001.8832294536478,4046.0,0.6233246032968726,0.0,8824.737500000001,178.07529999999997,539,pct_change_7
2025-07-04,4225.0,336.54,0.8206,0.0315,B,4,7,4,27,3,0,9631.0,9446.0,8513.0,6491.0,8477.0,9019.0,9811.666666666666,482.0957719512755,8231.57142857143,2481.4893953123224,8182.571428571428,2027.8965120873934,7909.266666666666,1864.429096927856,-4288.0,-0.5037002231880653,0.30145998450541045,3467.035,133.0875,550,pct_change_7
2025-07-11,8999.0,333.69,0.8809,0.0206,B,4,7,11,28,3,0,9242.0,9843.0,4225.0,8513.0,6491.0,8477.0,9777.0,505.24350564847583,7857.0,2946.813985759287,8044.285714285715,2624.442458843433,7824.566666666667,2044.4709067398592,4774.0,1.1299408284023669,0.37505587193067164,7927.2191,185.3794,557,pct_change_7
2025-09-08,10918.0,358.11,0.8798,0.0197,B,0,9,8,37,3,0,3944.0,6831.0,5837.0,10409.0,10515.0,10926.0,6967.666666666667,3094.264425244456,8374.285714285714,2828.4744836681507,8065.5,2500.3628582821484,8010.466666666666,2311.587284683966,5081.0,0.8704814116840843,0.33775710313335133,9605.6564,215.0846,616,pct_change_7
2025-11-27,1139.0,330.84,0.9553,0.0055,B,3,11,27,48,4,0,8880.0,9971.0,9641.0,9256.0,9482.0,8334.0,9814.333333333334,866.685833121386,8788.57142857143,1901.4012251620004,8640.285714285714,1990.8809193833765,8659.766666666666,1892.789142187154,-8502.0,-0.8818587283476818,0.21634929415042264,1088.0867,6.2645,696,pct_change_7
2025-12-04,11873.0,363.22,0.9464,0.0113,B,3,12,4,49,4,0,12181.0,12854.0,1139.0,9641.0,9256.0,9482.0,13185.666666666666,1205.2270878690092,9832.285714285714,4797.773605687179,9310.42857142857,3547.658354774001,9028.8,2777.1590221812558,10734.0,5.0,0.4879611664169101,11236.6072,134.1649,703,pct_change_7
2025-12-25,767.0,289.44,0.9893,0.0209,B,3,12,25,52,4,0,7474.0,11557.0,10806.0,11122.0,11873.0,1139.0,10336.0,2487.44507477049,9805.285714285714,2136.1207608096247,10096.214285714286,2006.2375493434415,10096.0,2835.6753133528273,-10039.0,-0.9290209143068665,0.21785400477391748,758.7931,16.0303,724,pct_change_7
2024-01-08,26843.0,372.41,0.8165,0.0174,C,0,1,8,2,1,0,10227.0,15373.0,8059.0,,,,17185.333333333332,8019.586917873848,21036.14285714286,9550.091647528334,,,,,18784.0,2.330810274227572,0.4539849207330128,21917.3095,467.0682,7,pct_change_7
2024-04-07,10086.0,341.6,0.8572,0.0117,C,6,4,7,14,2,1,15682.0,23967.0,5386.0,9721.0,10269.0,10137.0,21923.333333333332,5511.407291548449,21980.85714285714,8540.186637862414,20884.35714285714,7121.300060729439,21011.833333333332,6298.933161358704,4700.0,0.8726327515781657,0.3885283718627696,8645.7192,118.0062,97,pct_change_7
2024-05-05,16820.0,351.65,0.9428,0.0048,C,6,5,5,18,2,1,16820.0,26168.0,10148.0,10505.0,10515.0,10086.0,22795.0,5188.841778277699,22522.0,6515.940735355608,21486.428571428572,5984.66079900281,21021.266666666666,5585.611484034194,6672.0,0.6574694521087899,0.2893144807457423,15857.895999999999,80.73599999999999,125,pct_change_7
2024-05-12,8162.0,346.05,0.8539,0.0197,C,6,5,12,19,2,1,16820.0,16820.0,16820.0,10148.0,10505.0,10515.0,16820.0,0.0,16820.0,0.0,19671.0,5324.397517379501,20115.133333333335,5299.41959563259,-8658.0,-0.51474435196195,0.0,6969.5318,160.79139999999998,132,pct_change_7
2024-05-13,26132.0,346.11,0.6108,0.0302,C,0,5,13,20,2,0,8162.0,16820.0,16820.0,26280.0,26933.0,26959.0,13934.0,4998.6986306437875,15583.142857142857,3272.416407313861,19529.14285714286,5616.1000683768125,19611.033333333333,5692.2131656314905,9312.0,0.5536266349583828,0.20999720257418297,15961.4256,789.1864,133,pct_change_7
2024-05-15,25217.0,322.79,0.9411,0.0063,C,2,5,15,20,2,0,24354.0,26132.0,16820.0,27653.0,23098.0,23809.0,19549.333333333332,9901.709010738168,17989.714285714286,5899.969539872933,19459.0,5541.722115010826,20440.633333333335,5511.017732427143,8397.0,0.4992271105826397,0.32796349325892993,23731.7187,158.8671,135,pct_change_7
2024-05-27,12426.0,325.84,0.956,0.0041,C,0,5,27,22,2,0,8720.0,14687.0,26363.0,26132.0,16820.0,26280.0,15188.333333333334,6733.012871912056,20444.571428571428,6340.767194831199,20763.0,6036.355599455438,19631.0,5919.349888581368,-13937.0,-0.5286575882866138,0.31014429512422714,11879.256,50.946600000000004,147,pct_change_7
2024-06-03,30859.0,333.82,0.9607,0.0033,C,0,6,3,23,2,0,11620.0,17543.0,12426.0,26363.0,26132.0,16820.0,18063.333333333332,6718.628753944767,19856.85714285714,5977.828073488762,20150.714285714286,5928.078368481412,19080.066666666666,5546.164085597162,18433.0,1.4834218573957831,0.3010460331401987,29646.2413,101.8347,154,pct_change_7
2024-07-04,10669.0,342.87,0.9325,0.0066,C,3,7,4,27,3,0,25057.0,25366.0,22647.0,24554.0,22778.0,23898.0,26755.666666666668,2679.033843260188,21564.714285714286,6558.481778437382,21395.5,5990.147458696086,21415.833333333332,5840.883229640768,-11978.0,-0.52890007506513,0.3041302421883743,9948.8425,70.4154,185,pct_change_7
2024-07-11,22718.0,343.63,0.7426,0.0212,C,3,7,11,28,3,0,23820.0,24988.0,10669.0,22647.0,24554.0,22778.0,25446.333333333332,1897.4805225175437,19224.285714285714,7319.533630732793,20394.5,6786.338967140027,20856.433333333334,6092.81732966315,12049.0,1.129346705408192,0.3807441139565249,16870.3868,481.6216,192,pct_change_7
2024-09-09,25596.0,315.69,0.9496,0.0091,C,0,9,9,37,3,0,9931.0,14810.0,14620.0,23706.0,25018.0,24663.0,15642.666666666666,6170.2823544254,20041.85714285714,6934.524194890638,19836.071428571428,5730.618445136296,19415.1,5601.803147817363,10976.0,0.7507523939808481,0.34600207682660195,24305.9616,232.92360000000002,252,pct_change_7
2024-11-28,4617.0,303.16,0.8722,0.0128,C,3,11,28,48,4,0,20362.0,22639.0,22145.0,22691.0,22814.0,19779.0,22441.0,1987.4111300886202,19521.571428571428,4920.204530204757,19915.64285714286,5001.232349779757,19998.766666666666,4696.858874663546,-17528.0,-0.7915104989839693,0.2520393682551412,4026.9474,59.0976,332,pct_change_7
