Date,Call Volume,CCT,Service Level,Abandon Rate,client,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmean_30,Call Volume_rollstd_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,volume_x_abandon,trend,outlier_column
2024-09-03,28572.0,358.6,0.5883,0.038,C,1,9,3,36,3,0,14620.0,10608.0,22131.0,23130.0,22390.0,23713.0,13537.333333333334,2565.4764339852104,18332.285714285714,4734.608491884875,19051.714285714286,4872.8476499661165,19417.7,5259.609787217401,6441.0,0.29103971804256473,0.2582661303492209,16808.907600000002,1085.7359999999999,246,Service Level
2025-02-04,23715.0,358.43,0.5535,0.0454,C,1,2,4,6,1,0,27260.0,10769.0,21712.0,20505.0,21921.0,22765.0,18160.333333333332,8377.17567759764,19748.0,5108.743811675534,19163.5,4890.480607969227,18647.4,5029.069534835134,2003.0,0.09225313190862196,0.2586967698843191,13126.2525,1076.661,400,Service Level
2025-04-01,24424.0,343.24,0.5827,0.0436,C,1,4,1,14,2,0,23728.0,8855.0,21466.0,21325.0,21941.0,23955.0,15285.666666666666,7637.842256379314,18409.428571428572,5304.496578600158,18622.785714285714,5065.568738340953,19065.666666666668,5326.974546221516,2958.0,0.13779931053759434,0.28814020804712726,14231.8648,1064.8864,456,Service Level
2025-10-01,23531.0,339.69,0.599,0.0807,C,2,10,1,40,4,0,21073.0,22150.0,20364.0,20654.0,21139.0,24645.0,17313.0,7464.669383167623,17893.428571428572,5008.175977244362,17941.428571428572,4859.653940105449,18453.566666666666,5127.162276800259,3167.0,0.1555195442938519,0.27988912003377564,14095.069,1898.9516999999998,639,Service Level
2025-10-03,22658.0,361.77,0.3132,0.2209,C,4,10,3,40,4,0,21802.0,23531.0,19516.0,19907.0,19491.0,21052.0,22135.333333333332,1262.447754694622,18551.85714285714,5512.526747586534,18264.571428571428,5109.85889786048,18676.133333333335,5016.62572221424,3142.0,0.16099610575937692,0.29714150476352574,7096.485599999999,5005.1522,641,Service Level
2025-10-04,14077.0,357.81,0.4658,0.1272,C,5,10,4,40,4,1,22658.0,21802.0,13075.0,13015.0,13092.0,13889.0,22663.666666666668,864.5139289412867,19000.714285714286,5727.830238239871,18461.071428571428,5229.374318571603,18609.9,4947.74683202294,1002.0,0.07663479923518164,0.30145341654583735,6557.0666,1790.5944000000002,642,Service Level
2025-10-10,19888.0,358.31,0.6042,0.152,C,4,10,10,41,4,0,20462.0,21053.0,22658.0,19516.0,19907.0,19491.0,20922.333333333332,410.8896851144882,19026.85714285714,5325.752949226076,18789.35714285714,5213.143605086348,18553.233333333334,4864.103926998641,-2770.0,-0.12225262600406038,0.279907128604548,12016.3296,3022.976,648,Service Level
2024-01-02,16184.0,348.04,0.5553,0.071,D,1,1,2,1,1,0,4380.0,,,,,,,,,,,,,,,0.0,0.0,8986.9752,1149.0639999999999,1,Service Level
2024-01-03,15575.0,333.97,0.5945,0.0679,D,2,1,3,1,1,0,16184.0,4380.0,,,,,,,,,,,,,,0.0,0.0,9259.3375,1057.5425,2,Service Level
2025-02-04,12459.0,333.55,0.5933,0.0638,D,1,2,4,6,1,0,14430.0,5703.0,11051.0,11343.0,11956.0,13309.0,9514.333333333334,4467.079172494406,10279.57142857143,2690.0721710976954,10159.785714285714,2573.688618383282,10198.966666666667,2746.872221063542,1408.0,0.1274092842276717,0.26169108214188846,7391.9247000000005,794.8842,400,Service Level
2025-10-03,11558.0,344.46,0.5722,0.1334,D,4,10,3,40,4,0,11278.0,11483.0,10011.0,10210.0,9940.0,10141.0,11092.666666666666,508.96987468156476,9326.285714285714,2676.787235616959,9281.57142857143,2506.42269485312,9391.066666666668,2409.0474427891972,1547.0,0.15453001698132054,0.2870153582703069,6613.4876,1541.8372,641,Service Level
2024-01-02,7458.0,349.22,0.5213,0.1136,A,1,1,2,1,1,0,2147.0,,,,,,,,,,,,,,,0.0,0.0,3887.8554,847.2288000000001,1,Abandon Rate
2024-04-08,4937.0,306.97,0.6551,0.0608,A,0,4,8,15,2,0,1434.0,3615.0,5958.0,5533.0,5367.0,5459.0,3518.0,2037.2326818505544,4741.285714285715,1654.914671947943,4399.928571428572,1620.3690683243788,4146.833333333333,1512.8250595886952,-1021.0,-0.171366230278617,0.3490434392008075,3234.2287,300.1696,98,Abandon Rate
2024-04-26,4474.0,311.38,0.8663,0.0886,A,4,4,26,17,2,0,4716.0,4882.0,4671.0,4462.0,5505.0,4600.0,4814.333333333333,87.1454722480478,4154.714285714285,1394.618432198775,4100.714285714285,1332.2509828552113,4278.366666666667,1408.2207282738837,-197.0,-0.04217512309997859,0.33567132088819673,3875.8262,396.39639999999997,116,Abandon Rate
2024-10-02,5248.0,293.44,0.8162,0.046,A,2,10,2,40,4,0,5350.0,5056.0,4816.0,4853.0,6173.0,6173.0,3855.6666666666665,2338.2750764897924,3896.4285714285716,1495.9033900559684,4056.3571428571427,1365.9168015626744,5087.666666666667,1434.418573387186,432.0,0.08970099667774087,0.3839165437357206,4283.4176,241.408,275,Abandon Rate
2025-06-30,4987.0,328.38,0.6614,0.0712,A,0,6,30,27,2,0,1213.0,2740.0,5164.0,4523.0,4907.0,5596.0,2732.0,1515.0158415013498,3819.714285714286,1369.3879063637241,3776.9285714285716,1273.2108088357752,3936.3,1224.7356970327162,-177.0,-0.03427575522850503,0.35850532367963456,3298.4018,355.07439999999997,546,Abandon Rate
2025-10-02,4616.0,310.61,0.8813,0.0479,A,3,10,2,40,4,0,4583.0,4537.0,4005.0,3935.0,3930.0,4397.0,4511.333333333333,87.37467215018609,3613.714285714286,1236.8071412964453,3538.785714285714,1130.946450379662,3650.1,1128.4698015912813,611.0,0.15255930087390762,0.3422537155706482,4068.0807999999997,221.10639999999998,640,Abandon Rate
2024-01-02,14914.0,356.37,0.565,0.132,B,1,1,2,1,1,0,4406.0,,,,,,,,,,,,,,,0.0,0.0,8426.41,1968.6480000000001,1,Abandon Rate
2024-01-03,14132.0,347.41,0.6218,0.0797,B,2,1,3,1,1,0,14914.0,4406.0,,,,,,,,,,,,,,0.0,0.0,8787.2776,1126.3203999999998,2,Abandon Rate
2024-01-04,12487.0,344.92,0.6122,0.0824,B,3,1,4,1,1,0,14132.0,14914.0,,,,,11150.666666666666,5854.124813610771,,,,,,,,0.0,0.0,7644.541399999999,1028.9288,3,Abandon Rate
2024-02-18,4754.0,356.61,0.5757,0.0535,B,6,2,18,7,1,1,7426.0,10052.0,4490.0,4971.0,4402.0,5266.0,9177.333333333334,1516.699486824376,9025.142857142857,2287.0709381631464,9395.5,2431.1173357121206,9570.466666666667,2336.831729785722,264.0,0.058797327394209356,0.25341105114508716,2736.8777999999998,254.339,48,Abandon Rate
2024-02-25,5040.0,359.63,0.5185,0.0795,B,6,2,25,8,1,1,6872.0,10516.0,4754.0,4490.0,4971.0,4402.0,9047.0,1921.850930743587,8864.42857142857,2200.876405521429,8944.785714285714,2157.9496029821894,9293.533333333333,2290.078040129867,286.0,0.06015986537652503,0.2482818139699603,2613.24,400.68,55,Abandon Rate
2024-04-08,12981.0,340.15,0.7714,0.0986,B,0,4,8,15,2,0,4791.0,8281.0,13904.0,12048.0,11456.0,11636.0,8627.666666666666,4021.222865414617,11097.857142857143,3307.9415769010334,10051.785714285714,3364.3978814039788,9313.633333333333,2960.359979081449,-923.0,-0.0663837744533947,0.29807029720418654,10013.5434,1279.9266,98,Abandon Rate
2024-05-18,6753.0,340.84,0.5902,0.0709,B,5,5,18,20,2,1,11017.0,10566.0,8107.0,7672.0,7280.0,7367.0,10675.666666666666,301.8316307700843,9461.57142857143,2602.518322519093,9866.714285714286,2630.499584857228,9910.133333333333,2549.18396318526,-1354.0,-0.16701615887504626,0.2750619537321443,3985.6205999999997,478.78770000000003,138,Abandon Rate
2024-05-21,10436.0,322.55,0.6169,0.0995,B,1,5,21,21,2,0,12003.0,4282.0,10891.0,11768.0,11881.0,10845.0,7679.333333333333,3942.972271438559,9422.285714285714,2806.537826473847,9666.714285714286,2746.7396457106493,9742.733333333334,2794.8350630913883,-455.0,-0.041777614544119,0.2978616772593385,6437.9684,1038.382,141,Abandon Rate
2024-05-30,9831.0,334.25,0.7738,0.0461,B,3,5,30,22,2,0,10815.0,11555.0,10207.0,10566.0,11394.0,11768.0,9648.666666666666,2686.6075882669084,8600.714285714286,2751.4265217813563,8960.714285714286,2672.3241232642795,9663.133333333333,2685.606047743814,-376.0,-0.03683746448515725,0.31990674615845016,7607.227800000001,453.20910000000003,150,Abandon Rate
2024-07-19,10393.0,313.82,0.7712,0.0497,B,4,7,19,29,3,0,10300.0,11140.0,10779.0,11932.0,10517.0,11260.0,10571.666666666666,492.3498078940642,9380.714285714286,2673.254927006004,9867.857142857143,2864.226324779593,9719.366666666667,2867.3773729403956,-386.0,-0.03581037201966787,0.2849734940842462,8015.0815999999995,516.5321,200,Abandon Rate
2024-09-03,4494.0,318.5,0.8756,0.047,B,1,9,3,36,3,0,4494.0,4494.0,10300.0,10138.0,9884.0,11490.0,5302.0,1399.497052515662,7787.428571428572,2505.5652627130244,8285.142857142857,2350.174849702844,8775.166666666666,2518.700610308375,-5806.0,-0.5636893203883495,0.3217448789072346,3934.9464000000003,211.218,246,Abandon Rate
2025-01-16,10391.0,333.87,0.89,0.0477,B,3,1,16,3,1,0,11389.0,11460.0,9848.0,13608.0,716.0,11604.0,11587.333333333334,284.2610302755004,9679.714285714286,2487.2754648601367,10308.5,2790.8891263152245,9060.533333333333,3942.7499132155062,543.0,0.055138099106417544,0.25695752905960856,9247.99,495.6507,381,Abandon Rate
2025-03-21,8572.0,341.16,0.8625,0.0717,B,4,3,21,12,1,0,9087.0,8451.0,8574.0,8930.0,9732.0,9096.0,8674.666666666666,357.51969642714477,7705.142857142857,2059.395900789924,7843.928571428572,1964.7711342265918,8321.066666666668,2012.481123206956,-2.0,-0.00023326335432703523,0.26727549884176555,7393.35,614.6124,445,Abandon Rate
2025-04-01,9723.0,332.87,0.7325,0.0566,B,1,4,1,14,2,0,9563.0,3643.0,8959.0,8486.0,9460.0,9625.0,6315.333333333333,3001.6422727122936,7606.571428571428,2120.4904194660908,7686.571428571428,1930.5647525364695,7927.3,2148.7094627176493,764.0,0.08527737470699855,0.2787708548297081,7122.097500000001,550.3217999999999,456,Abandon Rate
2025-06-13,8477.0,322.08,0.7019,0.0457,B,4,6,13,24,2,0,8365.0,9394.0,9019.0,9361.0,9208.0,8324.0,8977.0,541.5062326511065,8025.714285714285,2174.043829233545,8324.642857142857,2240.6400049691347,8052.433333333333,2110.005110033569,-542.0,-0.060095354252134386,0.27088477758338936,5950.0063,387.39889999999997,529,Abandon Rate
2025-08-11,10926.0,329.89,0.6497,0.068,B,0,8,11,33,3,0,4412.0,6669.0,12359.0,10493.0,9871.0,10156.0,7046.333333333333,2841.8505121370126,9215.857142857143,2740.318559861931,9307.785714285714,2310.5261864436306,8402.2,2379.345163463365,-1433.0,-0.11594789222428999,0.29734820292715225,7098.622200000001,742.9680000000001,588,Abandon Rate
2025-08-18,10515.0,330.83,0.7462,0.0544,B,0,8,18,34,3,0,4432.0,6247.0,10926.0,12359.0,10493.0,9871.0,6490.666666666667,2190.6871829025295,8226.0,2168.7926748923155,8720.92857142857,2429.108809808667,8452.066666666668,2355.9973206081113,-411.0,-0.03761669412410763,0.2636509451607483,7846.293,572.016,595,Abandon Rate
2025-09-23,9140.0,337.41,0.7408,0.0501,B,1,9,23,39,3,0,9579.0,3885.0,8801.0,9144.0,11231.0,8604.0,6670.0,2849.0245699186385,7848.285714285715,1982.8643182935612,7895.857142857143,1920.3369038207259,7953.133333333333,2290.801918517837,339.0,0.0385183501874787,0.25264935432769536,6770.912,457.914,631,Abandon Rate
2025-10-01,9837.0,334.48,0.6876,0.0703,B,2,10,1,40,4,0,8608.0,9380.0,8554.0,8889.0,9022.0,10921.0,7261.0,3026.361346567865,7697.714285714285,2028.4092876180373,7797.214285714285,1944.6221376508352,8103.466666666666,2132.6166659008622,1283.0,0.14998830956277764,0.2635079989111102,6763.9212,691.5411,639,Abandon Rate
2025-10-03,10095.0,363.46,0.4836,0.178,B,4,10,3,40,4,0,9800.0,9837.0,8576.0,8539.0,8534.0,10128.0,9415.0,699.1273131554678,8004.571428571428,2264.1990384491774,7943.571428571428,2057.388101987019,8189.1,2056.4331079775384,1519.0,0.17712220149253732,0.28286324366690896,4881.942,1796.9099999999999,641,Abandon Rate
2025-10-04,6365.0,359.44,0.6378,0.1171,B,5,10,4,40,4,1,10095.0,9800.0,6036.0,6546.0,6128.0,6831.0,9910.666666666666,160.70573522217077,8221.57142857143,2396.9884478335566,8054.714285714285,2132.6791900031467,8161.566666666667,2023.866488770385,329.0,0.054506295559973494,0.29154869828213054,4059.597,745.3415,642,Abandon Rate
2025-10-05,4448.0,357.59,0.7226,0.0474,B,6,10,5,40,4,1,6365.0,10095.0,3795.0,3885.0,4181.0,3944.0,8753.333333333334,2073.6099761848513,8268.57142857143,2349.7515370170936,8041.785714285715,2143.052143325248,8049.466666666666,2027.245264125554,653.0,0.17206851119894598,0.2841786585887984,3214.1248,210.8352,643,Abandon Rate
2025-10-10,8859.0,373.83,0.7003,0.2327,B,4,10,10,41,4,0,8981.0,9755.0,10095.0,8576.0,8539.0,8534.0,9436.333333333334,404.69412317615223,8562.714285714286,2287.226174086965,8283.642857142857,2205.558314355332,8133.266666666666,1974.804642164028,-1236.0,-0.12243684992570579,0.26711462017398946,6203.9577,2061.4892999999997,648,Abandon Rate
2025-11-04,9829.0,350.14,0.8479,0.0491,B,1,11,4,45,4,0,11351.0,4996.0,9422.0,9452.0,9167.0,9573.0,7851.666666666667,3226.0248500799526,8250.714285714286,1945.4938288504402,8309.714285714286,2041.1971008198989,8246.533333333333,2119.421077970841,407.0,0.04319677350880917,0.23579701847377857,8334.0091,482.60389999999995,673,Abandon Rate
2025-11-13,9256.0,315.3,0.7397,0.0531,B,3,11,13,46,4,0,9758.0,9722.0,9482.0,8334.0,9812.0,8837.0,10033.0,507.8100038399908,8725.0,2033.3070763331839,8665.785714285714,1989.4714094479846,8541.3,1981.347924154587,-226.0,-0.02383463404345075,0.233043790983746,6846.6632,491.4936,682,Abandon Rate
2025-12-02,12854.0,365.57,0.7612,0.0628,B,1,12,2,49,4,0,14522.0,6178.0,9971.0,9369.0,9722.0,9829.0,9816.0,4273.295215638627,8948.857142857143,4452.107007869841,8868.92857142857,3283.1077318785697,8739.2,2743.25051843548,2883.0,0.28913850165479893,0.49750565203998737,9784.4648,807.2312,701,Abandon Rate
2025-12-06,8452.0,333.06,0.7139,0.0499,B,5,12,6,49,4,1,11580.0,11873.0,8748.0,7364.0,6524.0,7242.0,11878.0,300.5311963838664,11133.714285714286,2784.873468956047,9590.142857142857,3656.255248141247,9143.933333333332,2852.243653244102,-296.0,-0.03383630544124371,0.2501297767744345,6033.882799999999,421.7548,705,Abandon Rate
2025-12-13,8383.0,356.88,0.6172,0.0623,B,5,12,13,50,4,1,11325.0,11122.0,8452.0,8748.0,7364.0,6524.0,11310.0,180.966847792441,10407.142857142857,2493.2674965843157,10770.42857142857,2567.235709243146,9536.433333333332,2957.955126415049,-69.0,-0.008163748225272126,0.23957271758531518,5173.9875999999995,522.2609,712,Abandon Rate
2025-12-20,9475.0,352.02,0.6951,0.0487,B,5,12,20,51,4,1,10964.0,10806.0,8383.0,8452.0,8748.0,7364.0,11145.333333333334,457.77869471314796,10290.42857142857,1948.716402929792,10348.785714285714,2150.687696048415,9956.066666666668,2865.094653709136,1092.0,0.1302636287725158,0.18937174379115884,6586.0725,461.4325,719,Abandon Rate
2025-12-31,7422.0,349.35,0.7137,0.0607,B,2,12,31,1,4,0,10654.0,11306.0,7474.0,11666.0,11483.0,12181.0,8848.333333333334,3706.519166729527,7365.142857142857,3696.217365026531,8884.642857142857,3248.567580361504,9961.4,2944.2975931860906,-52.0,-0.006957452502006957,0.5018527728137504,5297.0814,450.5154,730,Abandon Rate
2024-01-02,30738.0,370.36,0.5464,0.1005,C,1,1,2,1,1,0,8059.0,,,,,,,,,,,,,,,0.0,0.0,16795.2432,3089.1690000000003,1,Abandon Rate
2024-01-03,29358.0,369.6,0.5153,0.0738,C,2,1,3,1,1,0,30738.0,8059.0,,,,,,,,,,,,,,0.0,0.0,15128.177399999999,2166.6204000000002,2,Abandon Rate
2024-01-04,27542.0,372.0,0.6336,0.0451,C,3,1,4,1,1,0,29358.0,30738.0,,,,,22718.333333333332,12714.09219462142,,,,,,,,0.0,0.0,17450.611200000003,1242.1442,3,Abandon Rate
2024-02-02,26681.0,357.08,0.7844,0.0451,C,4,2,2,5,1,0,26582.0,23564.0,21953.0,24245.0,22622.0,25956.0,24366.0,1943.354831213297,20572.571428571428,6076.288556269163,20708.285714285714,5649.339681340189,21142.566666666666,5715.066148489377,4728.0,0.21536919783173142,0.2953587293336769,20928.576399999998,1203.3131,32,Abandon Rate
2024-02-11,9000.0,344.71,0.7265,0.0507,C,6,2,11,6,1,1,15620.0,22877.0,11629.0,9395.0,10274.0,9785.0,20378.0,4122.295840911963,21623.428571428572,6059.138686236484,21661.428571428572,5844.943228181037,20793.8,5460.983139982434,-2629.0,-0.22607274916157882,0.2802117465424763,6538.5,456.3,41,Abandon Rate
2024-03-05,26921.0,368.85,0.4338,0.087,C,1,3,5,10,1,0,29975.0,11310.0,23300.0,24935.0,24292.0,25766.0,19666.333333333332,9484.421982036305,22860.85714285714,6435.199101518959,22172.214285714286,5932.682596996346,21312.766666666666,5981.094471884657,3621.0,0.1554077253218884,0.2814942178810488,11678.329800000001,2342.127,64,Abandon Rate
2024-04-08,24508.0,333.78,0.7231,0.0581,C,0,4,8,15,2,0,10086.0,15682.0,29720.0,25652.0,27636.0,26734.0,16578.333333333332,6983.774075192683,22652.285714285714,7077.562615154209,20910.428571428572,7077.822065212804,20547.8,6577.294310077609,-5212.0,-0.1753701211305518,0.3124436405413485,17721.7348,1423.9148,98,Abandon Rate
2024-04-29,26280.0,363.1,0.6458,0.0572,C,0,4,29,18,2,0,10148.0,14692.0,26933.0,26959.0,24508.0,29720.0,15706.666666666666,6129.3162206997795,20399.85714285714,5817.5325648299595,20666.071428571428,5620.646164116531,20366.266666666666,6435.319186325184,-653.0,-0.024245349571158058,0.28517516196758885,16971.624,1503.2160000000001,119,Abandon Rate
2024-08-29,21343.0,346.42,0.5592,0.0559,C,3,8,29,35,3,0,22414.0,22131.0,22006.0,23218.0,21690.0,24376.0,22750.333333333332,839.6405977163457,19544.428571428572,5121.989354965584,19917.785714285714,5125.7651613209,20205.066666666666,5002.2668029420465,-663.0,-0.030128146869035716,0.26206902577102054,11935.0056,1193.0737,241,Abandon Rate
2025-01-29,20015.0,335.75,0.8637,0.0502,C,2,1,29,5,1,0,21712.0,23139.0,21526.0,22338.0,21787.0,8051.0,17940.333333333332,7801.233385390637,18751.428571428572,5089.82572907764,18254.0,4821.356065226077,18726.133333333335,5334.526257822926,-1511.0,-0.07019418377775713,0.2714366913267064,17286.9555,1004.753,394,Abandon Rate
2025-02-04,23715.0,358.43,0.5535,0.0454,C,1,2,4,6,1,0,27260.0,10769.0,21712.0,20505.0,21921.0,22765.0,18160.333333333332,8377.17567759764,19748.0,5108.743811675534,19163.5,4890.480607969227,18647.4,5029.069534835134,2003.0,0.09225313190862196,0.2586967698843191,13126.2525,1076.661,400,Abandon Rate
2025-03-21,20427.0,350.96,0.78,0.0518,C,4,3,21,12,1,0,21931.0,21614.0,20580.0,21656.0,22862.0,22146.0,21623.333333333332,303.10779160796415,19071.285714285714,5077.243173031504,19154.285714285714,4982.600362624559,19853.1,4844.141711458247,-153.0,-0.0074344023323615165,0.2662244826644434,15933.060000000001,1058.1186,445,Abandon Rate
2025-06-30,24009.0,345.87,0.6377,0.0554,C,0,6,30,27,2,0,8522.0,13577.0,23707.0,23843.0,23365.0,25194.0,14088.666666666666,5839.337148455575,18315.714285714286,5319.4463908156595,18457.285714285714,5060.781095513151,18201.3,5310.220445777988,302.0,0.012738853503184714,0.2904307365705453,15310.5393,1330.0986,546,Abandon Rate
2025-08-12,21717.0,332.36,0.6667,0.0586,C,1,8,12,33,3,0,23530.0,9443.0,23063.0,20219.0,21422.0,22156.0,15499.333333333334,7248.060867110134,18964.285714285714,5353.473318456752,19176.785714285714,5102.0950022601355,18657.733333333334,5136.153410624649,-1346.0,-0.05836187833326107,0.2822923783743674,14478.723899999999,1272.6162,589,Abandon Rate
2025-08-18,23655.0,315.45,0.6992,0.055,C,0,8,18,34,3,0,9523.0,13880.0,23530.0,25576.0,22844.0,23504.0,14705.333333333334,5640.470400005064,18760.14285714286,5072.103456771192,19008.35714285714,5184.659377686958,18316.166666666668,5102.980218381738,125.0,0.0053123671908202295,0.2703659292679643,16539.576,1301.025,595,Abandon Rate
2025-10-01,23531.0,339.69,0.599,0.0807,C,2,10,1,40,4,0,21073.0,22150.0,20364.0,20654.0,21139.0,24645.0,17313.0,7464.669383167623,17893.428571428572,5008.175977244362,17941.428571428572,4859.653940105449,18453.566666666666,5127.162276800259,3167.0,0.1555195442938519,0.27988912003377564,14095.069,1898.9516999999998,639,Abandon Rate
2025-10-03,22658.0,361.77,0.3132,0.2209,C,4,10,3,40,4,0,21802.0,23531.0,19516.0,19907.0,19491.0,21052.0,22135.333333333332,1262.447754694622,18551.85714285714,5512.526747586534,18264.571428571428,5109.85889786048,18676.133333333335,5016.62572221424,3142.0,0.16099610575937692,0.29714150476352574,7096.485599999999,5005.1522,641,Abandon Rate
2025-10-04,14077.0,357.81,0.4658,0.1272,C,5,10,4,40,4,1,22658.0,21802.0,13075.0,13015.0,13092.0,13889.0,22663.666666666668,864.5139289412867,19000.714285714286,5727.830238239871,18461.071428571428,5229.374318571603,18609.9,4947.74683202294,1002.0,0.07663479923518164,0.30145341654583735,6557.0666,1790.5944000000002,642,Abandon Rate
2025-10-10,19888.0,358.31,0.6042,0.152,C,4,10,10,41,4,0,20462.0,21053.0,22658.0,19516.0,19907.0,19491.0,20922.333333333332,410.8896851144882,19026.85714285714,5325.752949226076,18789.35714285714,5213.143605086348,18553.233333333334,4864.103926998641,-2770.0,-0.12225262600406038,0.279907128604548,12016.3296,3022.976,648,Abandon Rate
