Date,Call Volume,CCT,Service Level,Abandon Rate,client,day_of_week,month,day_of_month,week_of_year,quarter,is_weekend,Call Volume_lag_1,Call Volume_lag_2,Call Volume_lag_7,Call Volume_lag_14,Call Volume_lag_21,Call Volume_lag_28,Call Volume_rollmean_3,Call Volume_rollstd_3,Call Volume_rollmean_7,Call Volume_rollstd_7,Call Volume_rollmean_14,Call Volume_rollstd_14,Call Volume_rollmean_30,Call Volume_rollstd_30,diff_lag7,pct_change_7,volatility_ratio,volume_x_service,volume_x_abandon,trend,outlier_column
2024-09-03,28572.0,358.6,0.5883,0.038,C,1,9,3,36,3,0,14620.0,10608.0,22131.0,23130.0,22390.0,23713.0,13537.333333333334,2565.4764339852104,18332.285714285714,4734.608491884875,19051.714285714286,4872.8476499661165,19417.7,5259.609787217401,6441.0,0.29103971804256473,0.2582661303492209,16808.907600000002,1085.7359999999999,246,Service Level
2025-02-04,23715.0,358.43,0.5535,0.0454,C,1,2,4,6,1,0,27260.0,10769.0,21712.0,20505.0,21921.0,22765.0,18160.333333333332,8377.17567759764,19748.0,5108.743811675534,19163.5,4890.480607969227,18647.4,5029.069534835134,2003.0,0.09225313190862196,0.2586967698843191,13126.2525,1076.661,400,Service Level
2025-04-01,24424.0,343.24,0.5827,0.0436,C,1,4,1,14,2,0,23728.0,8855.0,21466.0,21325.0,21941.0,23955.0,15285.666666666666,7637.842256379314,18409.428571428572,5304.496578600158,18622.785714285714,5065.568738340953,19065.666666666668,5326.974546221516,2958.0,0.13779931053759434,0.28814020804712726,14231.8648,1064.8864,456,Service Level
2025-10-01,23531.0,339.69,0.599,0.0807,C,2,10,1,40,4,0,21073.0,22150.0,20364.0,20654.0,21139.0,24645.0,17313.0,7464.669383167623,17893.428571428572,5008.175977244362,17941.428571428572,4859.653940105449,18453.566666666666,5127.162276800259,3167.0,0.1555195442938519,0.27988912003377564,14095.069,1898.9516999999998,639,Service Level
2025-10-03,22658.0,361.77,0.3132,0.2209,C,4,10,3,40,4,0,21802.0,23531.0,19516.0,19907.0,19491.0,21052.0,22135.333333333332,1262.447754694622,18551.85714285714,5512.526747586534,18264.571428571428,5109.85889786048,18676.133333333335,5016.62572221424,3142.0,0.16099610575937692,0.29714150476352574,7096.485599999999,5005.1522,641,Service Level
2025-10-04,14077.0,357.81,0.4658,0.1272,C,5,10,4,40,4,1,22658.0,21802.0,13075.0,13015.0,13092.0,13889.0,22663.666666666668,864.5139289412867,19000.714285714286,5727.830238239871,18461.071428571428,5229.374318571603,18609.9,4947.74683202294,1002.0,0.07663479923518164,0.30145341654583735,6557.0666,1790.5944000000002,642,Service Level
2025-10-10,19888.0,358.31,0.6042,0.152,C,4,10,10,41,4,0,20462.0,21053.0,22658.0,19516.0,19907.0,19491.0,20922.333333333332,410.8896851144882,19026.85714285714,5325.752949226076,18789.35714285714,5213.143605086348,18553.233333333334,4864.103926998641,-2770.0,-0.12225262600406038,0.279907128604548,12016.3296,3022.976,648,Service Level
2024-01-02,16184.0,348.04,0.5553,0.071,D,1,1,2,1,1,0,4380.0,,,,,,,,,,,,,,,0.0,0.0,8986.9752,1149.0639999999999,1,Service Level
2024-01-03,15575.0,333.97,0.5945,0.0679,D,2,1,3,1,1,0,16184.0,4380.0,,,,,,,,,,,,,,0.0,0.0,9259.3375,1057.5425,2,Service Level
2025-02-04,12459.0,333.55,0.5933,0.0638,D,1,2,4,6,1,0,14430.0,5703.0,11051.0,11343.0,11956.0,13309.0,9514.333333333334,4467.079172494406,10279.57142857143,2690.0721710976954,10159.785714285714,2573.688618383282,10198.966666666667,2746.872221063542,1408.0,0.1274092842276717,0.26169108214188846,7391.9247000000005,794.8842,400,Service Level
2025-10-03,11558.0,344.46,0.5722,0.1334,D,4,10,3,40,4,0,11278.0,11483.0,10011.0,10210.0,9940.0,10141.0,11092.666666666666,508.96987468156476,9326.285714285714,2676.787235616959,9281.57142857143,2506.42269485312,9391.066666666668,2409.0474427891972,1547.0,0.15453001698132054,0.2870153582703069,6613.4876,1541.8372,641,Service Level
