Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT,client,outlier_column
May,23,23:00:00,0.3077,20.0,7.0,0.35,523.46,A,CCT
May,24,02:30:00,1.0,1.0,0.0,0.0,571.0,A,CCT
May,24,03:30:00,1.0,0.0,0.0,0.0,571.0,A,CCT
May,24,06:00:00,1.0,1.0,0.0,0.0,118.0,A,CCT
May,25,00:30:00,0.0,1.0,0.0,0.0,1059.0,A,CCT
May,25,01:00:00,0.0,1.0,0.0,0.0,1138.0,A,CCT
May,25,05:30:00,1.0,2.0,0.0,0.0,1089.0,A,CCT
May,26,00:00:00,1.0,2.0,0.0,0.0,885.5,A,CCT
May,26,05:30:00,1.0,1.0,0.0,0.0,79.0,A,CCT
May,27,02:30:00,1.0,1.0,0.0,0.0,80.0,A,CCT
May,27,04:00:00,1.0,0.0,0.0,0.0,80.0,A,CCT
May,27,23:30:00,0.7,10.0,0.0,0.0,553.9,A,CCT
May,28,00:30:00,1.0,3.0,0.0,0.0,571.0,A,CCT
May,28,01:30:00,1.0,3.0,0.0,0.0,1058.33,A,CCT
May,28,04:00:00,1.0,1.0,0.0,0.0,86.0,A,CCT
May,29,01:30:00,1.0,2.0,0.0,0.0,57.5,A,CCT
May,29,02:00:00,1.0,1.0,0.0,0.0,968.0,A,CCT
May,29,02:30:00,1.0,0.0,0.0,0.0,968.0,A,CCT
May,30,00:30:00,1.0,3.0,0.0,0.0,513.33,A,CCT
May,30,01:00:00,1.0,4.0,0.0,0.0,61.25,A,CCT
May,30,02:30:00,1.0,1.0,0.0,0.0,104.0,A,CCT
May,30,03:00:00,1.0,0.0,0.0,0.0,104.0,A,CCT
May,31,01:00:00,1.0,2.0,0.0,0.0,90.0,A,CCT
May,31,01:30:00,1.0,1.0,0.0,0.0,106.0,A,CCT
June,1,02:30:00,1.0,2.0,0.0,0.0,833.5,A,CCT
June,1,03:00:00,1.0,0.0,0.0,0.0,833.5,A,CCT
June,2,01:00:00,1.0,1.0,0.0,0.0,647.0,A,CCT
June,2,03:00:00,1.0,1.0,0.0,0.0,38.0,A,CCT
June,3,03:00:00,1.0,1.0,0.0,0.0,703.0,A,CCT
June,3,04:30:00,1.0,1.0,0.0,0.0,64.0,A,CCT
June,4,00:30:00,1.0,4.0,0.0,0.0,514.75,A,CCT
June,4,02:00:00,1.0,1.0,0.0,0.0,526.0,A,CCT
June,4,03:00:00,1.0,2.0,0.0,0.0,558.0,A,CCT
June,4,04:00:00,1.0,1.0,0.0,0.0,910.0,A,CCT
June,4,05:30:00,1.0,1.0,0.0,0.0,594.0,A,CCT
June,4,06:30:00,0.5,5.0,1.0,0.2,510.75,A,CCT
June,5,02:00:00,1.0,3.0,0.0,0.0,108.67,A,CCT
June,5,23:00:00,0.7143,9.0,2.0,0.2222,599.57,A,CCT
June,6,01:30:00,1.0,2.0,0.0,0.0,735.5,A,CCT
June,6,22:00:00,1.0,13.0,0.0,0.0,524.23,A,CCT
June,7,02:30:00,1.0,4.0,0.0,0.0,108.0,A,CCT
June,7,03:30:00,1.0,1.0,0.0,0.0,2799.0,A,CCT
June,7,05:00:00,1.0,1.0,0.0,0.0,806.0,A,CCT
June,8,01:00:00,0.6667,3.0,0.0,0.0,639.67,A,CCT
June,8,02:30:00,1.0,1.0,0.0,0.0,616.0,A,CCT
June,8,03:30:00,1.0,1.0,0.0,0.0,547.0,A,CCT
June,8,04:30:00,1.0,1.0,0.0,0.0,590.0,A,CCT
June,9,02:00:00,1.0,1.0,0.0,0.0,594.0,A,CCT
June,9,23:00:00,0.75,8.0,0.0,0.0,536.88,A,CCT
June,10,01:00:00,1.0,1.0,0.0,0.0,977.0,A,CCT
June,10,02:00:00,1.0,2.0,0.0,0.0,668.0,A,CCT
June,10,03:30:00,1.0,1.0,0.0,0.0,116.0,A,CCT
June,10,06:00:00,1.0,3.0,0.0,0.0,596.0,A,CCT
June,11,00:30:00,1.0,1.0,0.0,0.0,97.0,A,CCT
June,11,01:00:00,1.0,2.0,0.0,0.0,1105.0,A,CCT
June,11,02:00:00,1.0,1.0,0.0,0.0,997.0,A,CCT
June,12,00:00:00,0.7143,7.0,0.0,0.0,529.14,A,CCT
June,12,01:00:00,1.0,3.0,0.0,0.0,1419.67,A,CCT
June,12,03:00:00,1.0,3.0,0.0,0.0,618.67,A,CCT
June,12,03:30:00,1.0,2.0,0.0,0.0,563.5,A,CCT
June,12,05:00:00,1.0,1.0,0.0,0.0,45.0,A,CCT
June,12,05:30:00,1.0,3.0,0.0,0.0,629.67,A,CCT
June,13,02:30:00,1.0,1.0,0.0,0.0,739.0,A,CCT
June,13,04:00:00,1.0,1.0,0.0,0.0,915.0,A,CCT
June,13,05:30:00,1.0,2.0,0.0,0.0,1227.5,A,CCT
June,13,06:00:00,0.6667,3.0,0.0,0.0,625.67,A,CCT
June,13,07:30:00,0.0,8.0,0.0,0.0,524.0,A,CCT
June,14,01:30:00,1.0,1.0,0.0,0.0,50.0,A,CCT
June,14,02:00:00,1.0,1.0,0.0,0.0,107.0,A,CCT
June,15,03:00:00,1.0,1.0,0.0,0.0,563.0,A,CCT
June,15,06:00:00,1.0,2.0,0.0,0.0,93.0,A,CCT
June,15,07:00:00,1.0,1.0,0.0,0.0,78.0,A,CCT
June,16,00:30:00,1.0,4.0,0.0,0.0,518.75,A,CCT
June,16,06:00:00,1.0,1.0,0.0,0.0,94.0,A,CCT
June,17,00:30:00,1.0,3.0,0.0,0.0,106.33,A,CCT
June,17,02:00:00,1.0,3.0,0.0,0.0,668.33,A,CCT
June,18,00:00:00,1.0,7.0,0.0,0.0,562.14,A,CCT
June,18,01:30:00,1.0,1.0,0.0,0.0,57.0,A,CCT
June,18,02:00:00,1.0,1.0,0.0,0.0,962.0,A,CCT
June,18,03:30:00,1.0,1.0,0.0,0.0,706.0,A,CCT
June,18,04:00:00,1.0,0.0,0.0,0.0,706.0,A,CCT
June,19,01:00:00,1.0,1.0,0.0,0.0,537.0,A,CCT
June,19,03:00:00,1.0,1.0,0.0,0.0,631.0,A,CCT
June,19,04:30:00,1.0,1.0,0.0,0.0,605.0,A,CCT
June,19,07:00:00,1.0,9.0,0.0,0.0,628.89,A,CCT
June,20,01:00:00,1.0,4.0,0.0,0.0,709.75,A,CCT
June,20,02:30:00,1.0,1.0,0.0,0.0,113.0,A,CCT
June,20,04:30:00,1.0,1.0,0.0,0.0,88.0,A,CCT
June,20,06:00:00,1.0,2.0,0.0,0.0,629.5,A,CCT
June,20,06:30:00,0.0,6.0,5.0,0.8333,777.0,A,CCT
June,21,22:00:00,0.8,22.0,2.0,0.0909,624.8,A,CCT
June,22,00:00:00,1.0,1.0,0.0,0.0,570.0,A,CCT
June,22,03:30:00,1.0,1.0,0.0,0.0,1317.0,A,CCT
June,22,05:30:00,1.0,1.0,0.0,0.0,29.0,A,CCT
June,23,02:30:00,1.0,1.0,0.0,0.0,1095.0,A,CCT
June,23,05:30:00,1.0,2.0,1.0,0.5,1179.0,A,CCT
June,23,06:00:00,1.0,1.0,0.0,0.0,724.0,A,CCT
June,23,06:30:00,1.0,0.0,0.0,0.0,724.0,A,CCT
June,24,01:00:00,1.0,1.0,0.0,0.0,76.0,A,CCT
June,24,03:00:00,1.0,2.0,0.0,0.0,1285.0,A,CCT
June,24,03:30:00,1.0,1.0,1.0,1.0,1285.0,A,CCT
June,24,04:30:00,1.0,0.0,0.0,1.0,1285.0,A,CCT
June,24,05:30:00,1.0,4.0,0.0,0.0,1815.25,A,CCT
June,24,06:00:00,1.0,2.0,0.0,0.0,103.0,A,CCT
June,25,00:30:00,1.0,1.0,0.0,0.0,109.0,A,CCT
June,25,01:00:00,1.0,3.0,0.0,0.0,540.67,A,CCT
June,25,01:30:00,1.0,2.0,0.0,0.0,636.5,A,CCT
June,25,03:00:00,1.0,3.0,0.0,0.0,543.67,A,CCT
June,26,00:00:00,1.0,3.0,0.0,0.0,106.67,A,CCT
June,26,01:30:00,1.0,1.0,0.0,0.0,716.0,A,CCT
June,26,04:00:00,1.0,2.0,0.0,0.0,48.0,A,CCT
June,27,00:00:00,1.0,4.0,0.0,0.0,626.25,A,CCT
June,27,01:30:00,1.0,3.0,0.0,0.0,663.67,A,CCT
June,27,02:30:00,1.0,1.0,0.0,0.0,753.0,A,CCT
June,27,07:30:00,0.5,9.0,1.0,0.1111,540.25,A,CCT
June,28,01:00:00,0.5,3.0,1.0,0.3333,660.0,A,CCT
June,29,01:00:00,1.0,2.0,1.0,0.5,102.0,A,CCT
June,29,05:30:00,1.0,2.0,0.0,0.0,92.5,A,CCT
June,29,07:30:00,1.0,4.0,0.0,0.0,519.0,A,CCT
June,29,23:00:00,1.0,3.0,0.0,0.0,614.0,A,CCT
June,30,02:00:00,1.0,3.0,0.0,0.0,814.33,A,CCT
June,30,03:00:00,1.0,0.0,0.0,0.0,814.33,A,CCT
April,1,04:00:00,1.0,1.0,0.0,0.0,60.0,B,CCT
April,2,02:00:00,1.0,4.0,0.0,0.0,556.75,B,CCT
April,2,03:00:00,1.0,2.0,0.0,0.0,906.5,B,CCT
April,3,01:30:00,1.0,9.0,0.0,0.0,518.11,B,CCT
April,4,05:30:00,1.0,2.0,0.0,0.0,518.5,B,CCT
April,5,01:00:00,1.0,4.0,0.0,0.0,988.5,B,CCT
April,5,04:00:00,1.0,4.0,0.0,0.0,83.0,B,CCT
April,5,06:30:00,1.0,4.0,0.0,0.0,115.0,B,CCT
April,6,02:00:00,1.0,3.0,0.0,0.0,601.0,B,CCT
April,9,03:30:00,1.0,1.0,0.0,0.0,112.0,B,CCT
April,9,04:00:00,1.0,1.0,0.0,0.0,692.0,B,CCT
April,9,05:30:00,1.0,1.0,0.0,0.0,55.0,B,CCT
April,10,03:30:00,1.0,1.0,0.0,0.0,1155.0,B,CCT
April,10,04:00:00,1.0,1.0,0.0,0.0,656.0,B,CCT
April,10,04:30:00,1.0,0.0,0.0,0.0,656.0,B,CCT
April,10,06:30:00,0.5,3.0,1.0,0.3333,516.5,B,CCT
April,11,02:30:00,1.0,2.0,0.0,0.0,788.5,B,CCT
April,11,03:00:00,1.0,9.0,0.0,0.0,46.56,B,CCT
April,11,03:30:00,1.0,14.0,0.0,0.0,51.64,B,CCT
April,11,04:00:00,1.0,5.0,0.0,0.0,72.0,B,CCT
April,11,04:30:00,1.0,6.0,0.0,0.0,66.67,B,CCT
April,11,05:00:00,1.0,1.0,0.0,0.0,17.0,B,CCT
April,12,03:30:00,1.0,14.0,0.0,0.0,47.07,B,CCT
April,12,04:00:00,1.0,4.0,0.0,0.0,59.75,B,CCT
April,12,06:00:00,1.0,1.0,0.0,0.0,113.0,B,CCT
April,13,01:00:00,1.0,4.0,0.0,0.0,764.25,B,CCT
April,13,02:30:00,1.0,2.0,0.0,0.0,110.5,B,CCT
April,13,05:30:00,0.0,3.0,1.0,0.3333,779.5,B,CCT
April,14,03:00:00,1.0,3.0,0.0,0.0,556.33,B,CCT
April,14,03:30:00,1.0,2.0,0.0,0.0,1170.5,B,CCT
April,14,05:30:00,1.0,1.0,0.0,0.0,31.0,B,CCT
April,15,02:30:00,1.0,4.0,0.0,0.0,511.75,B,CCT
April,15,06:00:00,1.0,6.0,0.0,0.0,564.17,B,CCT
April,16,02:30:00,1.0,4.0,0.0,0.0,546.5,B,CCT
April,16,05:00:00,1.0,2.0,0.0,0.0,98.0,B,CCT
April,18,02:30:00,1.0,2.0,0.0,0.0,580.0,B,CCT
April,19,03:30:00,1.0,1.0,0.0,0.0,61.0,B,CCT
April,20,03:00:00,1.0,2.0,0.0,0.0,26.0,B,CCT
April,20,06:30:00,1.0,4.0,0.0,0.0,885.0,B,CCT
April,21,01:00:00,1.0,9.0,0.0,0.0,562.11,B,CCT
April,21,02:30:00,1.0,1.0,0.0,0.0,1528.0,B,CCT
April,21,05:30:00,1.0,3.0,0.0,0.0,537.0,B,CCT
April,23,05:00:00,1.0,1.0,0.0,0.0,60.0,B,CCT
April,23,06:00:00,1.0,6.0,0.0,0.0,617.5,B,CCT
April,24,05:00:00,1.0,2.0,0.0,0.0,528.0,B,CCT
April,24,06:00:00,1.0,4.0,0.0,0.0,71.75,B,CCT
April,25,02:00:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,02:30:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,03:00:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,03:30:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,04:00:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,04:30:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,05:00:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,06:00:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,06:30:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,25,07:00:00,0.0,5.0,0.0,0.0,671.6,B,CCT
April,27,01:30:00,1.0,1.0,0.0,0.0,75.0,B,CCT
April,27,04:00:00,1.0,1.0,0.0,0.0,40.0,B,CCT
April,27,04:30:00,1.0,2.0,0.0,0.0,619.5,B,CCT
April,27,05:00:00,1.0,1.0,0.0,0.0,1167.0,B,CCT
April,27,05:30:00,1.0,0.0,0.0,0.0,1167.0,B,CCT
April,28,02:30:00,1.0,6.0,0.0,0.0,616.0,B,CCT
April,28,06:30:00,0.5,5.0,1.0,0.2,556.0,B,CCT
April,29,03:00:00,0.6667,3.0,0.0,0.0,816.0,B,CCT
April,29,03:30:00,1.0,1.0,0.0,0.0,89.0,B,CCT
April,30,03:00:00,1.0,3.0,0.0,0.0,522.0,B,CCT
April,30,03:30:00,1.0,1.0,0.0,0.0,94.0,B,CCT
April,30,05:00:00,1.0,1.0,0.0,0.0,638.0,B,CCT
May,1,03:00:00,1.0,2.0,0.0,0.0,1240.0,B,CCT
May,1,04:30:00,1.0,1.0,0.0,0.0,79.0,B,CCT
May,2,02:30:00,1.0,2.0,0.0,0.0,732.0,B,CCT
May,3,01:30:00,1.0,2.0,0.0,0.0,636.5,B,CCT
May,3,02:30:00,1.0,2.0,0.0,0.0,627.5,B,CCT
May,3,05:00:00,1.0,3.0,0.0,0.0,97.67,B,CCT
May,3,06:00:00,1.0,2.0,0.0,0.0,1161.5,B,CCT
May,4,01:30:00,1.0,2.0,0.0,0.0,631.5,B,CCT
May,4,06:00:00,1.0,1.0,0.0,0.0,1639.0,B,CCT
May,4,06:30:00,1.0,0.0,0.0,0.0,1639.0,B,CCT
May,4,07:00:00,1.0,8.0,0.0,0.0,619.0,B,CCT
May,6,02:00:00,1.0,3.0,0.0,0.0,698.67,B,CCT
May,6,05:00:00,1.0,2.0,0.0,0.0,781.0,B,CCT
May,7,01:00:00,1.0,8.0,0.0,0.0,536.0,B,CCT
May,7,05:00:00,1.0,1.0,0.0,0.0,108.0,B,CCT
May,8,04:00:00,1.0,2.0,0.0,0.0,736.0,B,CCT
May,8,04:30:00,1.0,3.0,0.0,0.0,846.33,B,CCT
May,8,06:30:00,1.0,4.0,3.0,0.75,815.0,B,CCT
May,9,06:30:00,0.5,6.0,4.0,0.6667,519.5,B,CCT
May,10,01:30:00,0.6667,3.0,0.0,0.0,116.67,B,CCT
May,10,04:30:00,0.0,1.0,0.0,0.0,533.0,B,CCT
May,10,06:30:00,0.5,8.0,4.0,0.5,536.0,B,CCT
May,11,02:30:00,1.0,6.0,0.0,0.0,588.83,B,CCT
May,11,04:30:00,1.0,1.0,0.0,0.0,718.0,B,CCT
May,11,06:00:00,1.0,1.0,0.0,0.0,731.0,B,CCT
May,12,01:00:00,1.0,9.0,0.0,0.0,526.56,B,CCT
May,12,01:30:00,1.0,3.0,0.0,0.0,651.67,B,CCT
May,12,02:00:00,1.0,3.0,0.0,0.0,578.0,B,CCT
May,12,06:30:00,0.5,3.0,1.0,0.3333,1245.5,B,CCT
May,14,03:00:00,1.0,2.0,0.0,0.0,659.5,B,CCT
May,14,03:30:00,1.0,4.0,0.0,0.0,546.75,B,CCT
May,14,05:30:00,1.0,1.0,0.0,0.0,1067.0,B,CCT
May,17,01:30:00,1.0,5.0,0.0,0.0,541.6,B,CCT
May,17,02:00:00,0.8571,7.0,0.0,0.0,563.0,B,CCT
May,17,06:30:00,0.75,7.0,3.0,0.4286,1161.0,B,CCT
May,18,04:00:00,1.0,1.0,0.0,0.0,28.0,B,CCT
May,18,05:00:00,1.0,2.0,0.0,0.0,587.5,B,CCT
May,18,06:30:00,1.0,1.0,0.0,0.0,108.0,B,CCT
May,19,03:00:00,1.0,2.0,0.0,0.0,691.0,B,CCT
May,19,03:30:00,1.0,0.0,0.0,0.0,691.0,B,CCT
May,19,05:30:00,1.0,3.0,0.0,0.0,688.0,B,CCT
May,20,03:00:00,1.0,4.0,0.0,0.0,686.5,B,CCT
May,20,06:00:00,1.0,1.0,0.0,0.0,80.0,B,CCT
May,21,02:30:00,0.4,7.0,2.0,0.2857,726.4,B,CCT
May,21,03:00:00,0.5,2.0,0.0,0.0,1050.5,B,CCT
May,21,03:30:00,1.0,1.0,0.0,0.0,733.0,B,CCT
May,21,04:00:00,1.0,4.0,0.0,0.0,590.5,B,CCT
May,21,06:00:00,1.0,3.0,0.0,0.0,513.67,B,CCT
May,23,01:30:00,1.0,3.0,0.0,0.0,118.0,B,CCT
May,23,03:30:00,1.0,5.0,0.0,0.0,1007.4,B,CCT
May,23,04:30:00,1.0,4.0,0.0,0.0,587.75,B,CCT
